Senate - 1993 Election: Tasmania																																																																																																																									
First Preference Votes by Candidate																																																																																																																									
By Polling Place																																																																																																																									


Bass (66119)																																																																																																																									

	   		 A Tasmanian Independent Senator Brian Harradine Group									 B Australian Labor Party (Tasmanian Branch)																		 C Tasmania Senate Team												 D Tasmanian Greens															 E Call to Australia (Fred Nile) Group												 F Natural Law Party												 G Australian Democrats												 H Liberal Party of Australia - Tasmanian Division															Ungrouped													
    			TICKET VOTES			# HARRADINE			Group Total			TICKET VOTES			# TATE			# COATES			# MURPHY			AULICH			Group Total			TICKET VOTES			SPROULE			MCSHANE			Group Total			TICKET VOTES			HENDERSON			JONES			FRY			Group Total			TICKET VOTES			HOPSON			HOPSON			Group Total			TICKET VOTES			BROSZCZYK			DAVIES			Group Total			TICKET VOTES			HARMSEN			STEPHEN			Group Total			TICKET VOTES			# ARCHER			# GIBSON			ABETZ			Group Total			JAMIESON			Ungrouped Total			FORMAL			INFORMAL			TOTAL	
    						Brian									Michael			John			Shayne			Terry									Alan			Frances									Judy			Peter			Marion									Philip			Janelle									Greg			Caroline									Patsy			David									Brian			Brian			Eric						Ian													
Polling Places			Vote	%		Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%
Waimea Heights		                             	18	2.28	 	32	4.06	 	50	6.35	 	125	15.86	 	32	4.06	 	8	1.02	 	0	0	 	3	0.38	 	168	21.32	 	5	0.63	 	3	0.38	 	2	0.25	 	10	1.27	 	54	6.85	 	39	4.95	 	0	0	 	1	0.13	 	94	11.93	 	0	0	 	1	0.13	 	0	0	 	1	0.13	 	2	0.25	 	2	0.25	 	0	0	 	4	0.51	 	5	0.63	 	13	1.65	 	0	0	 	18	2.28	 	372	47.21	 	32	4.06	 	22	2.79	 	16	2.03	 	442	56.09	 	1	0.13	 	1	0.13	 	788	98.62	 	11	1.38	 	799	1.21
Windermere		                                 	74	8.77	 	54	6.4	 	128	15.17	 	428	50.71	 	37	4.38	 	18	2.13	 	2	0.24	 	2	0.24	 	487	57.7	 	2	0.24	 	1	0.12	 	0	0	 	3	0.36	 	18	2.13	 	12	1.42	 	0	0	 	0	0	 	30	3.55	 	1	0.12	 	2	0.24	 	0	0	 	3	0.36	 	0	0	 	0	0	 	0	0	 	0	0	 	5	0.59	 	5	0.59	 	0	0	 	10	1.18	 	162	19.19	 	11	1.3	 	5	0.59	 	5	0.59	 	183	21.68	 	0	0	 	0	0	 	844	97.12	 	25	2.88	 	869	1.32
Special Hospitals		                          	90	16.67	 	11	2.04	 	101	18.7	 	176	32.59	 	9	1.67	 	0	0	 	2	0.37	 	0	0	 	187	34.63	 	8	1.48	 	0	0	 	0	0	 	8	1.48	 	20	3.7	 	6	1.11	 	0	0	 	0	0	 	26	4.81	 	4	0.74	 	1	0.19	 	0	0	 	5	0.93	 	3	0.56	 	0	0	 	0	0	 	3	0.56	 	7	1.3	 	1	0.19	 	0	0	 	8	1.48	 	186	34.44	 	10	1.85	 	3	0.56	 	3	0.56	 	202	37.41	 	0	0	 	0	0	 	540	97.12	 	16	2.88	 	556	0.84
Total Ordinary		                             	3905	6.96	 	3027	5.39	 	6932	12.35	 	21164	37.7	 	3361	5.99	 	902	1.61	 	97	0.17	 	295	0.53	 	25819	45.99	 	211	0.38	 	120	0.21	 	24	0.04	 	355	0.63	 	3094	5.51	 	2377	4.23	 	32	0.06	 	33	0.06	 	5536	9.86	 	96	0.17	 	62	0.11	 	8	0.01	 	166	0.3	 	66	0.12	 	52	0.09	 	10	0.02	 	128	0.23	 	503	0.9	 	434	0.77	 	29	0.05	 	966	1.72	 	13677	24.36	 	1563	2.78	 	565	1.01	 	385	0.69	 	16190	28.84	 	51	0.09	 	51	0.09	 	56143	97.35	 	1529	2.65	 	57672	87.6
ABSENT		                                     	175	5.2	 	162	4.81	 	337	10.01	 	1217	36.14	 	191	5.67	 	56	1.66	 	8	0.24	 	24	0.71	 	1496	44.43	 	5	0.15	 	8	0.24	 	5	0.15	 	18	0.53	 	234	6.95	 	153	4.54	 	2	0.06	 	1	0.03	 	390	11.58	 	4	0.12	 	6	0.18	 	0	0	 	10	0.3	 	5	0.15	 	3	0.09	 	0	0	 	8	0.24	 	32	0.95	 	18	0.53	 	2	0.06	 	52	1.54	 	896	26.61	 	91	2.7	 	39	1.16	 	24	0.71	 	1050	31.19	 	6	0.18	 	6	0.18	 	3367	98.36	 	56	1.64	 	3423	5.2
POSTAL		                                     	164	7.79	 	118	5.61	 	282	13.4	 	749	35.6	 	140	6.65	 	60	2.85	 	5	0.24	 	15	0.71	 	969	46.06	 	5	0.24	 	6	0.29	 	6	0.29	 	17	0.81	 	76	3.61	 	68	3.23	 	1	0.05	 	9	0.43	 	154	7.32	 	1	0.05	 	4	0.19	 	0	0	 	5	0.24	 	5	0.24	 	1	0.05	 	0	0	 	6	0.29	 	14	0.67	 	11	0.52	 	1	0.05	 	26	1.24	 	511	24.29	 	86	4.09	 	33	1.57	 	14	0.67	 	644	30.61	 	1	0.05	 	1	0.05	 	2104	98.23	 	38	1.77	 	2142	3.25
PRE_POLL		                                   	110	4.56	 	103	4.27	 	213	8.82	 	709	29.37	 	140	5.8	 	31	1.28	 	4	0.17	 	12	0.5	 	896	37.12	 	6	0.25	 	2	0.08	 	1	0.04	 	9	0.37	 	222	9.2	 	172	7.13	 	6	0.25	 	3	0.12	 	403	16.69	 	9	0.37	 	4	0.17	 	1	0.04	 	14	0.58	 	2	0.08	 	2	0.08	 	2	0.08	 	6	0.25	 	32	1.33	 	31	1.28	 	0	0	 	63	2.61	 	665	27.55	 	83	3.44	 	32	1.33	 	27	1.12	 	807	33.43	 	3	0.12	 	3	0.12	 	2414	98.89	 	27	1.11	 	2441	3.71
PROVISIONAL		                                	6	3.95	 	1	0.66	 	7	4.61	 	77	50.66	 	10	6.58	 	2	1.32	 	0	0	 	0	0	 	89	58.55	 	2	1.32	 	1	0.66	 	0	0	 	3	1.97	 	11	7.24	 	2	1.32	 	0	0	 	0	0	 	13	8.55	 	2	1.32	 	0	0	 	0	0	 	2	1.32	 	0	0	 	0	0	 	0	0	 	0	0	 	1	0.66	 	1	0.66	 	1	0.66	 	3	1.97	 	27	17.76	 	6	3.95	 	0	0	 	2	1.32	 	35	23.03	 	0	0	 	0	0	 	152	96.2	 	6	3.8	 	158	0.24
ADJUSTMENT		                                 	2		       	-1		       	1		       	1		       	-3		       	0		       	0		       	0		       	-2		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	-3		       	0		       	0		       	-3		       	-1		       	-1		       	-5		       	5		       	0	
Division Summary		                           	4362	6.8	 	3410	5.31	 	7772	12.11	 	23917	37.27	 	3839	5.98	 	1051	1.64	 	114	0.18	 	346	0.54	 	29267	45.6	 	229	0.36	 	137	0.21	 	36	0.06	 	402	0.63	 	3637	5.67	 	2772	4.32	 	41	0.06	 	46	0.07	 	6496	10.12	 	112	0.17	 	76	0.12	 	9	0.01	 	197	0.31	 	78	0.12	 	58	0.09	 	12	0.02	 	148	0.23	 	582	0.91	 	495	0.77	 	33	0.05	 	1110	1.73	 	15776	24.58	 	1826	2.85	 	669	1.04	 	452	0.7	 	18723	29.17	 	60	0.09	 	60	0.09	 	64175	97.48	 	1661	2.52	 	65836	95.97
 																																																																																																																									


Franklin (63149)																																																																																																																									

	   		 A Tasmanian Independent Senator Brian Harradine Group									 B Australian Labor Party (Tasmanian Branch)																		 C Tasmania Senate Team												 D Tasmanian Greens															 E Call to Australia (Fred Nile) Group												 F Natural Law Party												 G Australian Democrats												 H Liberal Party of Australia - Tasmanian Division															Ungrouped													
    			TICKET VOTES			# HARRADINE			Group Total			TICKET VOTES			# TATE			# COATES			# MURPHY			AULICH			Group Total			TICKET VOTES			SPROULE			MCSHANE			Group Total			TICKET VOTES			HENDERSON			JONES			FRY			Group Total			TICKET VOTES			HOPSON			HOPSON			Group Total			TICKET VOTES			BROSZCZYK			DAVIES			Group Total			TICKET VOTES			HARMSEN			STEPHEN			Group Total			TICKET VOTES			# ARCHER			# GIBSON			ABETZ			Group Total			JAMIESON			Ungrouped Total			FORMAL			INFORMAL			TOTAL	
    						Brian									Michael			John			Shayne			Terry									Alan			Frances									Judy			Peter			Marion									Philip			Janelle									Greg			Caroline									Patsy			David									Brian			Brian			Eric						Ian													
Polling Places			Vote	%		Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%
Adventure Bay		                              	11	8.03	 	5	3.65	 	16	11.68	 	56	40.88	 	8	5.84	 	5	3.65	 	0	0	 	5	3.65	 	74	54.01	 	2	1.46	 	0	0	 	0	0	 	2	1.46	 	13	9.49	 	6	4.38	 	0	0	 	0	0	 	19	13.87	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	23	16.79	 	1	0.73	 	1	0.73	 	1	0.73	 	26	18.98	 	0	0	 	0	0	 	137	96.48	 	5	3.52	 	142	0.23
Alonnah		                                    	5	2.37	 	3	1.42	 	8	3.79	 	86	40.76	 	14	6.64	 	3	1.42	 	0	0	 	1	0.47	 	104	49.29	 	0	0	 	0	0	 	1	0.47	 	1	0.47	 	15	7.11	 	15	7.11	 	0	0	 	1	0.47	 	31	14.69	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	2	0.95	 	5	2.37	 	0	0	 	7	3.32	 	54	25.59	 	5	2.37	 	1	0.47	 	0	0	 	60	28.44	 	0	0	 	0	0	 	211	98.14	 	4	1.86	 	215	0.35
Barnes Bay		                                 	6	5.88	 	4	3.92	 	10	9.8	 	31	30.39	 	8	7.84	 	1	0.98	 	1	0.98	 	0	0	 	41	40.2	 	1	0.98	 	0	0	 	0	0	 	1	0.98	 	9	8.82	 	5	4.9	 	0	0	 	0	0	 	14	13.73	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	1	0.98	 	4	3.92	 	0	0	 	5	4.9	 	24	23.53	 	6	5.88	 	1	0.98	 	0	0	 	31	30.39	 	0	0	 	0	0	 	102	96.23	 	4	3.77	 	106	0.17
Bellerive		                                  	234	7.81	 	170	5.67	 	404	13.48	 	926	30.89	 	178	5.94	 	41	1.37	 	4	0.13	 	22	0.73	 	1171	39.06	 	15	0.5	 	10	0.33	 	4	0.13	 	29	0.97	 	137	4.57	 	108	3.6	 	6	0.2	 	1	0.03	 	252	8.41	 	6	0.2	 	5	0.17	 	0	0	 	11	0.37	 	0	0	 	1	0.03	 	0	0	 	1	0.03	 	34	1.13	 	30	1	 	3	0.1	 	67	2.23	 	878	29.29	 	114	3.8	 	39	1.3	 	30	1	 	1061	35.39	 	2	0.07	 	2	0.07	 	2998	98.42	 	48	1.58	 	3046	4.97
Blackmans Bay		                              	182	6.95	 	156	5.96	 	338	12.92	 	745	28.47	 	167	6.38	 	44	1.68	 	3	0.11	 	11	0.42	 	970	37.07	 	6	0.23	 	6	0.23	 	1	0.04	 	13	0.5	 	118	4.51	 	97	3.71	 	0	0	 	1	0.04	 	216	8.25	 	3	0.11	 	12	0.46	 	1	0.04	 	16	0.61	 	4	0.15	 	2	0.08	 	0	0	 	6	0.23	 	35	1.34	 	24	0.92	 	3	0.11	 	62	2.37	 	852	32.56	 	70	2.67	 	21	0.8	 	51	1.95	 	994	37.98	 	2	0.08	 	2	0.08	 	2617	98.79	 	32	1.21	 	2649	4.32
Bligh		                                      	77	7.16	 	45	4.19	 	122	11.35	 	658	61.21	 	47	4.37	 	14	1.3	 	1	0.09	 	7	0.65	 	727	67.63	 	6	0.56	 	2	0.19	 	0	0	 	8	0.74	 	25	2.33	 	11	1.02	 	1	0.09	 	1	0.09	 	38	3.53	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	6	0.56	 	7	0.65	 	1	0.09	 	14	1.3	 	148	13.77	 	7	0.65	 	7	0.65	 	2	0.19	 	164	15.26	 	2	0.19	 	2	0.19	 	1075	96.07	 	44	3.93	 	1119	1.83
Bridgewater		                                	132	5.27	 	90	3.59	 	222	8.86	 	1596	63.69	 	154	6.15	 	15	0.6	 	5	0.2	 	12	0.48	 	1782	71.11	 	13	0.52	 	3	0.12	 	3	0.12	 	19	0.76	 	34	1.36	 	8	0.32	 	1	0.04	 	0	0	 	43	1.72	 	7	0.28	 	4	0.16	 	0	0	 	11	0.44	 	3	0.12	 	0	0	 	0	0	 	3	0.12	 	18	0.72	 	4	0.16	 	0	0	 	22	0.88	 	351	14.01	 	38	1.52	 	8	0.32	 	7	0.28	 	404	16.12	 	0	0	 	0	0	 	2506	96.72	 	85	3.28	 	2591	4.23
Cambridge		                                  	40	6.08	 	27	4.1	 	67	10.18	 	185	28.12	 	30	4.56	 	10	1.52	 	0	0	 	5	0.76	 	230	34.95	 	10	1.52	 	1	0.15	 	0	0	 	11	1.67	 	34	5.17	 	30	4.56	 	2	0.3	 	1	0.15	 	67	10.18	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	1	0.15	 	0	0	 	1	0.15	 	9	1.37	 	4	0.61	 	1	0.15	 	14	2.13	 	225	34.19	 	28	4.26	 	8	1.22	 	6	0.91	 	267	40.58	 	1	0.15	 	1	0.15	 	658	97.34	 	18	2.66	 	676	1.1
Castle Forbes Bay		                          	2	2.53	 	6	7.59	 	8	10.13	 	25	31.65	 	6	7.59	 	1	1.27	 	0	0	 	0	0	 	32	40.51	 	0	0	 	1	1.27	 	0	0	 	1	1.27	 	2	2.53	 	2	2.53	 	0	0	 	0	0	 	4	5.06	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	1	1.27	 	2	2.53	 	0	0	 	3	3.8	 	21	26.58	 	7	8.86	 	1	1.27	 	2	2.53	 	31	39.24	 	0	0	 	0	0	 	79	92.94	 	6	7.06	 	85	0.14
Clarendon Vale		                             	28	3.64	 	18	2.34	 	46	5.97	 	538	69.87	 	36	4.68	 	9	1.17	 	2	0.26	 	1	0.13	 	586	76.1	 	4	0.52	 	0	0	 	0	0	 	4	0.52	 	16	2.08	 	1	0.13	 	0	0	 	1	0.13	 	18	2.34	 	1	0.13	 	0	0	 	0	0	 	1	0.13	 	0	0	 	0	0	 	0	0	 	0	0	 	9	1.17	 	4	0.52	 	0	0	 	13	1.69	 	84	10.91	 	12	1.56	 	3	0.39	 	2	0.26	 	101	13.12	 	1	0.13	 	1	0.13	 	770	97.47	 	20	2.53	 	790	1.29
Cradoc		                                     	18	9.33	 	12	6.22	 	30	15.54	 	36	18.65	 	6	3.11	 	3	1.55	 	0	0	 	0	0	 	45	23.32	 	2	1.04	 	0	0	 	2	1.04	 	4	2.07	 	16	8.29	 	13	6.74	 	0	0	 	0	0	 	29	15.03	 	3	1.55	 	1	0.52	 	0	0	 	4	2.07	 	0	0	 	0	0	 	0	0	 	0	0	 	2	1.04	 	1	0.52	 	0	0	 	3	1.55	 	60	31.09	 	10	5.18	 	7	3.63	 	1	0.52	 	78	40.41	 	0	0	 	0	0	 	193	96.5	 	7	3.5	 	200	0.33
Cygnet		                                     	134	8.43	 	76	4.78	 	210	13.22	 	494	31.09	 	77	4.85	 	23	1.45	 	3	0.19	 	5	0.31	 	602	37.89	 	12	0.76	 	1	0.06	 	1	0.06	 	14	0.88	 	146	9.19	 	95	5.98	 	1	0.06	 	2	0.13	 	244	15.36	 	2	0.13	 	0	0	 	0	0	 	2	0.13	 	3	0.19	 	2	0.13	 	1	0.06	 	6	0.38	 	33	2.08	 	28	1.76	 	0	0	 	61	3.84	 	395	24.86	 	37	2.33	 	9	0.57	 	8	0.5	 	449	28.26	 	1	0.06	 	1	0.06	 	1589	97.37	 	43	2.63	 	1632	2.66
Dover		                                      	24	4.6	 	17	3.26	 	41	7.85	 	173	33.14	 	43	8.24	 	4	0.77	 	0	0	 	5	0.96	 	225	43.1	 	2	0.38	 	1	0.19	 	1	0.19	 	4	0.77	 	14	2.68	 	12	2.3	 	0	0	 	0	0	 	26	4.98	 	1	0.19	 	3	0.57	 	0	0	 	4	0.77	 	1	0.19	 	0	0	 	0	0	 	1	0.19	 	4	0.77	 	0	0	 	0	0	 	4	0.77	 	188	36.02	 	17	3.26	 	6	1.15	 	6	1.15	 	217	41.57	 	0	0	 	0	0	 	522	95.43	 	25	4.57	 	547	0.89
East Risdon		                                	13	6.95	 	10	5.35	 	23	12.3	 	66	35.29	 	12	6.42	 	3	1.6	 	0	0	 	4	2.14	 	85	45.45	 	0	0	 	1	0.53	 	0	0	 	1	0.53	 	15	8.02	 	7	3.74	 	0	0	 	1	0.53	 	23	12.3	 	1	0.53	 	0	0	 	0	0	 	1	0.53	 	0	0	 	0	0	 	0	0	 	0	0	 	2	1.07	 	3	1.6	 	0	0	 	5	2.67	 	43	22.99	 	4	2.14	 	2	1.07	 	0	0	 	49	26.2	 	0	0	 	0	0	 	187	98.42	 	3	1.58	 	190	0.31
Franklin		                                   	36	7.27	 	17	3.43	 	53	10.71	 	164	33.13	 	29	5.86	 	3	0.61	 	2	0.4	 	5	1.01	 	203	41.01	 	1	0.2	 	2	0.4	 	0	0	 	3	0.61	 	27	5.45	 	20	4.04	 	1	0.2	 	0	0	 	48	9.7	 	1	0.2	 	0	0	 	0	0	 	1	0.2	 	0	0	 	1	0.2	 	0	0	 	1	0.2	 	5	1.01	 	1	0.2	 	0	0	 	6	1.21	 	157	31.72	 	13	2.63	 	6	1.21	 	4	0.81	 	180	36.36	 	0	0	 	0	0	 	495	97.63	 	12	2.37	 	507	0.83
Gagebrook		                                  	63	3.66	 	53	3.08	 	116	6.74	 	1098	63.76	 	92	5.34	 	19	1.1	 	5	0.29	 	10	0.58	 	1224	71.08	 	6	0.35	 	2	0.12	 	1	0.06	 	9	0.52	 	20	1.16	 	11	0.64	 	1	0.06	 	0	0	 	32	1.86	 	1	0.06	 	0	0	 	0	0	 	1	0.06	 	1	0.06	 	0	0	 	0	0	 	1	0.06	 	15	0.87	 	1	0.06	 	0	0	 	16	0.93	 	289	16.78	 	18	1.05	 	11	0.64	 	3	0.17	 	321	18.64	 	2	0.12	 	2	0.12	 	1722	97.07	 	52	2.93	 	1774	2.9
Geeveston		                                  	40	4.86	 	46	5.59	 	86	10.45	 	251	30.5	 	29	3.52	 	8	0.97	 	3	0.36	 	4	0.49	 	295	35.84	 	5	0.61	 	0	0	 	0	0	 	5	0.61	 	10	1.22	 	8	0.97	 	0	0	 	0	0	 	18	2.19	 	3	0.36	 	0	0	 	0	0	 	3	0.36	 	1	0.12	 	0	0	 	0	0	 	1	0.12	 	2	0.24	 	2	0.24	 	0	0	 	4	0.49	 	367	44.59	 	29	3.52	 	12	1.46	 	3	0.36	 	411	49.94	 	0	0	 	0	0	 	823	96.14	 	33	3.86	 	856	1.4
Geilston Bay		                               	107	8.05	 	76	5.72	 	183	13.77	 	464	34.91	 	85	6.4	 	25	1.88	 	4	0.3	 	4	0.3	 	582	43.79	 	7	0.53	 	2	0.15	 	0	0	 	9	0.68	 	43	3.24	 	31	2.33	 	2	0.15	 	1	0.08	 	77	5.79	 	1	0.08	 	0	0	 	0	0	 	1	0.08	 	0	0	 	0	0	 	0	0	 	0	0	 	11	0.83	 	9	0.68	 	0	0	 	20	1.5	 	390	29.35	 	39	2.93	 	10	0.75	 	17	1.28	 	456	34.31	 	1	0.08	 	1	0.08	 	1329	98.3	 	23	1.7	 	1352	2.21
Glen Huon		                                  	21	8.37	 	16	6.37	 	37	14.74	 	56	22.31	 	12	4.78	 	1	0.4	 	0	0	 	0	0	 	69	27.49	 	0	0	 	1	0.4	 	1	0.4	 	2	0.8	 	7	2.79	 	8	3.19	 	0	0	 	0	0	 	15	5.98	 	3	1.2	 	3	1.2	 	0	0	 	6	2.39	 	0	0	 	0	0	 	0	0	 	0	0	 	4	1.59	 	1	0.4	 	0	0	 	5	1.99	 	104	41.43	 	6	2.39	 	1	0.4	 	6	2.39	 	117	46.61	 	0	0	 	0	0	 	251	98.05	 	5	1.95	 	256	0.42
Grove		                                      	28	4.75	 	27	4.58	 	55	9.32	 	170	28.81	 	39	6.61	 	2	0.34	 	0	0	 	3	0.51	 	214	36.27	 	4	0.68	 	0	0	 	1	0.17	 	5	0.85	 	34	5.76	 	22	3.73	 	0	0	 	0	0	 	56	9.49	 	1	0.17	 	3	0.51	 	0	0	 	4	0.68	 	0	0	 	0	0	 	0	0	 	0	0	 	7	1.19	 	8	1.36	 	0	0	 	15	2.54	 	214	36.27	 	13	2.2	 	8	1.36	 	6	1.02	 	241	40.85	 	0	0	 	0	0	 	590	96.25	 	23	3.75	 	613	1
Howden		                                     	10	4.52	 	11	4.98	 	21	9.5	 	60	27.15	 	12	5.43	 	2	0.9	 	1	0.45	 	3	1.36	 	78	35.29	 	1	0.45	 	1	0.45	 	0	0	 	2	0.9	 	15	6.79	 	14	6.33	 	0	0	 	0	0	 	29	13.12	 	1	0.45	 	0	0	 	0	0	 	1	0.45	 	1	0.45	 	0	0	 	0	0	 	1	0.45	 	4	1.81	 	8	3.62	 	0	0	 	12	5.43	 	64	28.96	 	7	3.17	 	2	0.9	 	4	1.81	 	77	34.84	 	0	0	 	0	0	 	221	97.36	 	6	2.64	 	227	0.37
Howrah		                                     	195	6.83	 	186	6.52	 	381	13.35	 	831	29.13	 	173	6.06	 	32	1.12	 	5	0.18	 	23	0.81	 	1064	37.29	 	17	0.6	 	15	0.53	 	2	0.07	 	34	1.19	 	69	2.42	 	62	2.17	 	0	0	 	2	0.07	 	133	4.66	 	4	0.14	 	6	0.21	 	1	0.04	 	11	0.39	 	0	0	 	3	0.11	 	0	0	 	3	0.11	 	28	0.98	 	26	0.91	 	0	0	 	54	1.89	 	993	34.81	 	105	3.68	 	47	1.65	 	25	0.88	 	1170	41.01	 	3	0.11	 	3	0.11	 	2853	98.52	 	43	1.48	 	2896	4.73
Huonville		                                  	101	7.14	 	58	4.1	 	159	11.24	 	481	33.99	 	52	3.67	 	15	1.06	 	4	0.28	 	3	0.21	 	555	39.22	 	8	0.57	 	5	0.35	 	0	0	 	13	0.92	 	60	4.24	 	38	2.69	 	1	0.07	 	0	0	 	99	7	 	2	0.14	 	0	0	 	0	0	 	2	0.14	 	0	0	 	1	0.07	 	0	0	 	1	0.07	 	12	0.85	 	8	0.57	 	1	0.07	 	21	1.48	 	491	34.7	 	44	3.11	 	22	1.55	 	8	0.57	 	565	39.93	 	0	0	 	0	0	 	1415	96.13	 	57	3.87	 	1472	2.4
Judbury		                                    	19	10.8	 	10	5.68	 	29	16.48	 	40	22.73	 	5	2.84	 	3	1.7	 	0	0	 	1	0.57	 	49	27.84	 	1	0.57	 	0	0	 	0	0	 	1	0.57	 	9	5.11	 	17	9.66	 	0	0	 	0	0	 	26	14.77	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	1	0.57	 	2	1.14	 	0	0	 	3	1.7	 	62	35.23	 	3	1.7	 	1	0.57	 	2	1.14	 	68	38.64	 	0	0	 	0	0	 	176	97.78	 	4	2.22	 	180	0.29
Kettering		                                  	24	5.62	 	23	5.39	 	47	11.01	 	99	23.19	 	27	6.32	 	3	0.7	 	0	0	 	2	0.47	 	131	30.68	 	0	0	 	0	0	 	0	0	 	0	0	 	34	7.96	 	30	7.03	 	0	0	 	0	0	 	64	14.99	 	0	0	 	2	0.47	 	0	0	 	2	0.47	 	0	0	 	1	0.23	 	0	0	 	1	0.23	 	8	1.87	 	8	1.87	 	0	0	 	16	3.75	 	136	31.85	 	17	3.98	 	7	1.64	 	6	1.41	 	166	38.88	 	0	0	 	0	0	 	427	98.84	 	5	1.16	 	432	0.71
Kingston		                                   	210	6.11	 	206	5.99	 	416	12.1	 	1074	31.25	 	188	5.47	 	32	0.93	 	4	0.12	 	19	0.55	 	1317	38.32	 	6	0.17	 	1	0.03	 	0	0	 	7	0.2	 	183	5.32	 	130	3.78	 	2	0.06	 	2	0.06	 	317	9.22	 	29	0.84	 	19	0.55	 	0	0	 	48	1.4	 	3	0.09	 	2	0.06	 	0	0	 	5	0.15	 	43	1.25	 	29	0.84	 	4	0.12	 	76	2.21	 	1055	30.7	 	89	2.59	 	30	0.87	 	76	2.21	 	1250	36.37	 	1	0.03	 	1	0.03	 	3437	97.95	 	72	2.05	 	3509	5.73
Kingston Beach		                             	145	6.2	 	160	6.84	 	305	13.03	 	610	26.07	 	131	5.6	 	26	1.11	 	1	0.04	 	13	0.56	 	781	33.38	 	10	0.43	 	4	0.17	 	1	0.04	 	15	0.64	 	121	5.17	 	117	5	 	7	0.3	 	2	0.09	 	247	10.56	 	8	0.34	 	11	0.47	 	0	0	 	19	0.81	 	2	0.09	 	2	0.09	 	0	0	 	4	0.17	 	28	1.2	 	31	1.32	 	1	0.04	 	60	2.56	 	734	31.37	 	86	3.68	 	35	1.5	 	54	2.31	 	909	38.85	 	0	0	 	0	0	 	2340	98.53	 	35	1.47	 	2375	3.88
Lauderdale		                                 	170	6.45	 	130	4.93	 	300	11.39	 	826	31.35	 	123	4.67	 	34	1.29	 	5	0.19	 	9	0.34	 	997	37.84	 	14	0.53	 	14	0.53	 	4	0.15	 	32	1.21	 	132	5.01	 	111	4.21	 	2	0.08	 	1	0.04	 	246	9.34	 	3	0.11	 	6	0.23	 	1	0.04	 	10	0.38	 	0	0	 	3	0.11	 	1	0.04	 	4	0.15	 	36	1.37	 	23	0.87	 	3	0.11	 	62	2.35	 	836	31.73	 	82	3.11	 	42	1.59	 	23	0.87	 	983	37.31	 	1	0.04	 	1	0.04	 	2635	98.58	 	38	1.42	 	2673	4.36
Lindisfarne		                                	218	8.36	 	170	6.52	 	388	14.87	 	656	25.14	 	134	5.14	 	25	0.96	 	6	0.23	 	15	0.57	 	836	32.04	 	13	0.5	 	16	0.61	 	1	0.04	 	30	1.15	 	81	3.1	 	99	3.79	 	4	0.15	 	0	0	 	184	7.05	 	3	0.11	 	1	0.04	 	0	0	 	4	0.15	 	2	0.08	 	1	0.04	 	0	0	 	3	0.11	 	40	1.53	 	31	1.19	 	0	0	 	71	2.72	 	915	35.07	 	110	4.22	 	43	1.65	 	24	0.92	 	1092	41.86	 	1	0.04	 	1	0.04	 	2609	97.97	 	54	2.03	 	2663	4.35
