	   		 A Republican Party of Australia												 B The Green Party South Australia												 C National Party of Australia (S.A.) Inc.												 D Call to Australia (Fred Nile) Group												 E Australian Labor Party (South Australian Branch)																		F - Unendorsed Group												 G Australian Democrats																		 H Natural Law Party															 I Independent EFF															 J Grey Power															 K Australians Against Further Immigration												 L Liberal Party of Australia - (S.A. Division)																		Ungrouped																			
    			TICKET VOTES			NASRULLAH			HILL			Group Total			TICKET VOTES			FRICKER			WEISSMANN			Group Total			TICKET VOTES			MCCALLUM			BRADSHAW			Group Total			TICKET VOTES			RODWAY			SQUIRRELL			Group Total			TICKET VOTES			# BOLKUS			# FOREMAN			MAGUIRE			MCDONALD			Group Total			TICKET VOTES			LIEW			SCHIRRIPA			Group Total			TICKET VOTES			# LEES			SWIFT			STOTT DESPOJA			TICKLE			Group Total			TICKET VOTES			WELLS			MARTIN			MORRIS			Group Total			TICKET VOTES			DWYER			GIDDINGS			GIDDINGS			Group Total			TICKET VOTES			HOLDER			PRESTON			BOTTAM			Group Total			TICKET VOTES			MOORE			SMITH			Group Total			TICKET VOTES			# VANSTONE			# MINCHIN			# FERGUSON			GUPTA			Group Total			RICE			BROOM			SMITH			Ungrouped Total			FORMAL			INFORMAL			TOTAL	
    						Bilal			Peter									Ally			Gerhard									Nola			Michael									David			David									Nick			Dominic			Graham			Rosalie Ann									Dr Alex			Douglas									Meg			Stephen			Natasha			Patricia									Dr Geoff			Anne			Dulcie									David			Douglas			Vanessa									Jack			Betty			Glen									Evonne			Joe									Amanda			Nick			Alan			Satish						Mark			Bernard William			E.C. (Ean)													
Polling Places			Vote	%		Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%
Wynarka		                                    	0	0	 	0	0	 	1	1.45	 	1	1.45	 	0	0	 	0	0	 	0	0	 	0	0	 	1	1.45	 	0	0	 	0	0	 	1	1.45	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	1	1.45	 	0	0	 	0	0	 	0	0	 	1	1.45	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	1	1.45	 	0	0	 	0	0	 	0	0	 	1	1.45	 	1	1.45	 	0	0	 	0	0	 	0	0	 	1	1.45	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	62	89.86	 	2	2.9	 	0	0	 	0	0	 	0	0	 	64	92.75	 	0	0	 	0	0	 	0	0	 	0	0	 	69	98.57	 	1	1.43	 	70	0.09
Yahl		                                       	1	0.32	 	0	0	 	0	0	 	1	0.32	 	4	1.27	 	0	0	 	0	0	 	4	1.27	 	1	0.32	 	0	0	 	0	0	 	1	0.32	 	3	0.95	 	1	0.32	 	0	0	 	4	1.27	 	96	30.38	 	1	0.32	 	0	0	 	1	0.32	 	0	0	 	98	31.01	 	2	0.63	 	0	0	 	0	0	 	2	0.63	 	21	6.65	 	5	1.58	 	0	0	 	0	0	 	0	0	 	26	8.23	 	0	0	 	1	0.32	 	0	0	 	0	0	 	1	0.32	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	1	0.32	 	0	0	 	0	0	 	0	0	 	1	0.32	 	1	0.32	 	0	0	 	0	0	 	1	0.32	 	177	56.01	 	0	0	 	0	0	 	0	0	 	0	0	 	177	56.01	 	0	0	 	0	0	 	0	0	 	0	0	 	316	99.06	 	3	0.94	 	319	0.4
Yankalilla		                                 	1	0.08	 	5	0.39	 	0	0	 	6	0.47	 	13	1.01	 	6	0.47	 	0	0	 	19	1.48	 	6	0.47	 	2	0.16	 	0	0	 	8	0.62	 	14	1.09	 	1	0.08	 	0	0	 	15	1.16	 	277	21.51	 	10	0.78	 	0	0	 	0	0	 	0	0	 	287	22.28	 	5	0.39	 	0	0	 	0	0	 	5	0.39	 	137	10.64	 	28	2.17	 	2	0.16	 	1	0.08	 	0	0	 	168	13.04	 	36	2.8	 	7	0.54	 	0	0	 	0	0	 	43	3.34	 	4	0.31	 	0	0	 	0	0	 	0	0	 	4	0.31	 	13	1.01	 	0	0	 	0	0	 	0	0	 	13	1.01	 	4	0.31	 	1	0.08	 	0	0	 	5	0.39	 	700	54.35	 	14	1.09	 	1	0.08	 	0	0	 	0	0	 	715	55.51	 	0	0	 	0	0	 	0	0	 	0	0	 	1288	96.99	 	40	3.01	 	1328	1.65
Special Hospitals		                          	6	1.22	 	0	0	 	0	0	 	6	1.22	 	1	0.2	 	0	0	 	0	0	 	1	0.2	 	2	0.41	 	0	0	 	0	0	 	2	0.41	 	6	1.22	 	0	0	 	0	0	 	6	1.22	 	141	28.78	 	2	0.41	 	0	0	 	0	0	 	0	0	 	143	29.18	 	0	0	 	0	0	 	0	0	 	0	0	 	23	4.69	 	1	0.2	 	0	0	 	0	0	 	0	0	 	24	4.9	 	1	0.2	 	0	0	 	0	0	 	0	0	 	1	0.2	 	5	1.02	 	0	0	 	0	0	 	0	0	 	5	1.02	 	1	0.2	 	0	0	 	0	0	 	0	0	 	1	0.2	 	3	0.61	 	0	0	 	0	0	 	3	0.61	 	297	60.61	 	1	0.2	 	0	0	 	0	0	 	0	0	 	298	60.82	 	0	0	 	0	0	 	0	0	 	0	0	 	490	96.65	 	17	3.35	 	507	0.63
Total Ordinary		                             	226	0.32	 	93	0.13	 	6	0.01	 	325	0.46	 	625	0.89	 	132	0.19	 	5	0.01	 	762	1.08	 	411	0.58	 	69	0.1	 	5	0.01	 	485	0.69	 	826	1.17	 	233	0.33	 	3	0	 	1062	1.51	 	19096	27.06	 	458	0.65	 	7	0.01	 	23	0.03	 	56	0.08	 	19640	27.84	 	129	0.18	 	8	0.01	 	0	0	 	137	0.19	 	4154	5.89	 	716	1.01	 	13	0.02	 	15	0.02	 	9	0.01	 	4907	6.95	 	276	0.39	 	97	0.14	 	3	0	 	0	0	 	376	0.53	 	518	0.73	 	34	0.05	 	4	0.01	 	4	0.01	 	560	0.79	 	330	0.47	 	46	0.07	 	4	0.01	 	4	0.01	 	384	0.54	 	356	0.5	 	25	0.04	 	2	0	 	383	0.54	 	40650	57.61	 	763	1.08	 	49	0.07	 	43	0.06	 	17	0.02	 	41522	58.85	 	9	0.01	 	1	0	 	5	0.01	 	15	0.02	 	70558	97.75	 	1626	2.25	 	72184	89.64
ABSENT		                                     	13	0.31	 	4	0.1	 	2	0.05	 	19	0.45	 	76	1.81	 	27	0.64	 	1	0.02	 	104	2.48	 	28	0.67	 	3	0.07	 	3	0.07	 	34	0.81	 	40	0.95	 	22	0.52	 	0	0	 	62	1.48	 	1035	24.67	 	50	1.19	 	1	0.02	 	2	0.05	 	5	0.12	 	1093	26.05	 	8	0.19	 	0	0	 	0	0	 	8	0.19	 	297	7.08	 	69	1.64	 	0	0	 	2	0.05	 	1	0.02	 	369	8.79	 	23	0.55	 	9	0.21	 	3	0.07	 	1	0.02	 	36	0.86	 	17	0.41	 	2	0.05	 	1	0.02	 	1	0.02	 	21	0.5	 	15	0.36	 	2	0.05	 	1	0.02	 	0	0	 	18	0.43	 	26	0.62	 	6	0.14	 	1	0.02	 	33	0.79	 	2319	55.27	 	66	1.57	 	4	0.1	 	6	0.14	 	3	0.07	 	2398	57.15	 	1	0.02	 	0	0	 	0	0	 	1	0.02	 	4196	98.87	 	48	1.13	 	4244	5.27
POSTAL		                                     	0	0	 	1	0.05	 	0	0	 	1	0.05	 	12	0.6	 	8	0.4	 	1	0.05	 	21	1.05	 	22	1.1	 	4	0.2	 	0	0	 	26	1.31	 	8	0.4	 	10	0.5	 	2	0.1	 	20	1	 	462	23.19	 	20	1	 	0	0	 	0	0	 	4	0.2	 	486	24.4	 	5	0.25	 	4	0.2	 	0	0	 	9	0.45	 	92	4.62	 	23	1.15	 	0	0	 	2	0.1	 	1	0.05	 	118	5.92	 	6	0.3	 	0	0	 	0	0	 	0	0	 	6	0.3	 	5	0.25	 	0	0	 	0	0	 	0	0	 	5	0.25	 	20	1	 	3	0.15	 	0	0	 	0	0	 	23	1.15	 	18	0.9	 	2	0.1	 	0	0	 	20	1	 	1160	58.23	 	71	3.56	 	10	0.5	 	13	0.65	 	1	0.05	 	1255	63	 	2	0.1	 	0	0	 	0	0	 	2	0.1	 	1992	99.01	 	20	0.99	 	2012	2.5
PRE_POLL		                                   	10	0.54	 	2	0.11	 	0	0	 	12	0.65	 	32	1.73	 	12	0.65	 	1	0.05	 	45	2.43	 	24	1.3	 	0	0	 	0	0	 	24	1.3	 	27	1.46	 	9	0.49	 	1	0.05	 	37	2	 	503	27.2	 	12	0.65	 	0	0	 	1	0.05	 	1	0.05	 	517	27.96	 	7	0.38	 	0	0	 	0	0	 	7	0.38	 	93	5.03	 	9	0.49	 	0	0	 	3	0.16	 	0	0	 	105	5.68	 	5	0.27	 	1	0.05	 	0	0	 	0	0	 	6	0.32	 	13	0.7	 	2	0.11	 	0	0	 	0	0	 	15	0.81	 	9	0.49	 	1	0.05	 	0	0	 	0	0	 	10	0.54	 	7	0.38	 	1	0.05	 	0	0	 	8	0.43	 	1031	55.76	 	27	1.46	 	3	0.16	 	1	0.05	 	0	0	 	1062	57.44	 	0	0	 	0	0	 	1	0.05	 	1	0.05	 	1849	98.46	 	29	1.54	 	1878	2.33
PROVISIONAL		                                	0	0	 	0	0	 	0	0	 	0	0	 	4	1.99	 	1	0.5	 	0	0	 	5	2.49	 	2	1	 	0	0	 	0	0	 	2	1	 	1	0.5	 	0	0	 	0	0	 	1	0.5	 	58	28.86	 	3	1.49	 	0	0	 	0	0	 	0	0	 	61	30.35	 	1	0.5	 	0	0	 	0	0	 	1	0.5	 	12	5.97	 	1	0.5	 	0	0	 	0	0	 	0	0	 	13	6.47	 	2	1	 	0	0	 	0	0	 	0	0	 	2	1	 	0	0	 	1	0.5	 	0	0	 	0	0	 	1	0.5	 	1	0.5	 	0	0	 	0	0	 	0	0	 	1	0.5	 	1	0.5	 	1	0.5	 	0	0	 	2	1	 	111	55.22	 	1	0.5	 	0	0	 	0	0	 	0	0	 	112	55.72	 	0	0	 	0	0	 	0	0	 	0	0	 	201	98.05	 	4	1.95	 	205	0.25
ADJUSTMENT		                                 	0		       	-1		       	1		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	1		       	-1		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0	
Division Summary		                           	249	0.32	 	99	0.13	 	9	0.01	 	357	0.45	 	749	0.95	 	180	0.23	 	8	0.01	 	937	1.19	 	487	0.62	 	76	0.1	 	8	0.01	 	571	0.72	 	902	1.14	 	274	0.35	 	6	0.01	 	1182	1.5	 	21154	26.85	 	543	0.69	 	8	0.01	 	26	0.03	 	66	0.08	 	21797	27.66	 	150	0.19	 	12	0.02	 	0	0	 	162	0.21	 	4648	5.9	 	818	1.04	 	13	0.02	 	22	0.03	 	11	0.01	 	5512	7	 	312	0.4	 	107	0.14	 	6	0.01	 	1	0	 	426	0.54	 	553	0.7	 	39	0.05	 	5	0.01	 	5	0.01	 	602	0.76	 	375	0.48	 	52	0.07	 	5	0.01	 	4	0.01	 	436	0.55	 	408	0.52	 	35	0.04	 	3	0	 	446	0.57	 	45272	57.45	 	927	1.18	 	66	0.08	 	63	0.08	 	21	0.03	 	46349	58.82	 	12	0.02	 	1	0	 	6	0.01	 	19	0.02	 	78796	97.86	 	1727	2.14	 	80523	96.15
 																																																																																																																																																																																																	
 																																																																																																																																																																																																	

Bonython (77877)																																																																																																																																																																																																	

	   		 A Republican Party of Australia												 B The Green Party South Australia												 C National Party of Australia (S.A.) Inc.												 D Call to Australia (Fred Nile) Group												 E Australian Labor Party (South Australian Branch)																		F - Unendorsed Group												 G Australian Democrats																		 H Natural Law Party															 I Independent EFF															 J Grey Power															 K Australians Against Further Immigration												 L Liberal Party of Australia - (S.A. Division)																		Ungrouped																			
    			TICKET VOTES			NASRULLAH			HILL			Group Total			TICKET VOTES			FRICKER			WEISSMANN			Group Total			TICKET VOTES			MCCALLUM			BRADSHAW			Group Total			TICKET VOTES			RODWAY			SQUIRRELL			Group Total			TICKET VOTES			# BOLKUS			# FOREMAN			MAGUIRE			MCDONALD			Group Total			TICKET VOTES			LIEW			SCHIRRIPA			Group Total			TICKET VOTES			# LEES			SWIFT			STOTT DESPOJA			TICKLE			Group Total			TICKET VOTES			WELLS			MARTIN			MORRIS			Group Total			TICKET VOTES			DWYER			GIDDINGS			GIDDINGS			Group Total			TICKET VOTES			HOLDER			PRESTON			BOTTAM			Group Total			TICKET VOTES			MOORE			SMITH			Group Total			TICKET VOTES			# VANSTONE			# MINCHIN			# FERGUSON			GUPTA			Group Total			RICE			BROOM			SMITH			Ungrouped Total			FORMAL			INFORMAL			TOTAL	
    						Bilal			Peter									Ally			Gerhard									Nola			Michael									David			David									Nick			Dominic			Graham			Rosalie Ann									Dr Alex			Douglas									Meg			Stephen			Natasha			Patricia									Dr Geoff			Anne			Dulcie									David			Douglas			Vanessa									Jack			Betty			Glen									Evonne			Joe									Amanda			Nick			Alan			Satish						Mark			Bernard William			E.C. (Ean)													
Polling Places			Vote	%		Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%
Adelaide (Bonython)		                        	0	0	 	0	0	 	0	0	 	0	0	 	2	2.08	 	1	1.04	 	0	0	 	3	3.13	 	0	0	 	0	0	 	0	0	 	0	0	 	2	2.08	 	0	0	 	0	0	 	2	2.08	 	52	54.17	 	1	1.04	 	0	0	 	1	1.04	 	0	0	 	54	56.25	 	0	0	 	0	0	 	0	0	 	0	0	 	16	16.67	 	4	4.17	 	0	0	 	0	0	 	0	0	 	20	20.83	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	15	15.63	 	2	2.08	 	0	0	 	0	0	 	0	0	 	17	17.71	 	0	0	 	0	0	 	0	0	 	0	0	 	96	96	 	4	4	 	100	0.13
Angle Vale		                                 	7	0.66	 	3	0.28	 	0	0	 	10	0.94	 	12	1.13	 	1	0.09	 	0	0	 	13	1.22	 	1	0.09	 	0	0	 	0	0	 	1	0.09	 	5	0.47	 	4	0.38	 	1	0.09	 	10	0.94	 	402	37.75	 	4	0.38	 	0	0	 	0	0	 	1	0.09	 	407	38.22	 	6	0.56	 	0	0	 	0	0	 	6	0.56	 	88	8.26	 	9	0.85	 	0	0	 	1	0.09	 	0	0	 	98	9.2	 	2	0.19	 	0	0	 	0	0	 	0	0	 	2	0.19	 	7	0.66	 	0	0	 	0	0	 	0	0	 	7	0.66	 	1	0.09	 	0	0	 	1	0.09	 	0	0	 	2	0.19	 	9	0.85	 	1	0.09	 	0	0	 	10	0.94	 	486	45.63	 	12	1.13	 	0	0	 	1	0.09	 	0	0	 	499	46.85	 	0	0	 	0	0	 	0	0	 	0	0	 	1065	97.89	 	23	2.11	 	1088	1.47
Brahma Lodge		                               	14	0.66	 	0	0	 	0	0	 	14	0.66	 	27	1.28	 	4	0.19	 	0	0	 	31	1.47	 	7	0.33	 	0	0	 	0	0	 	7	0.33	 	48	2.27	 	2	0.09	 	0	0	 	50	2.37	 	1106	52.42	 	16	0.76	 	0	0	 	1	0.05	 	1	0.05	 	1124	53.27	 	8	0.38	 	0	0	 	0	0	 	8	0.38	 	207	9.81	 	22	1.04	 	0	0	 	0	0	 	1	0.05	 	230	10.9	 	5	0.24	 	0	0	 	0	0	 	0	0	 	5	0.24	 	6	0.28	 	0	0	 	0	0	 	0	0	 	6	0.28	 	16	0.76	 	4	0.19	 	0	0	 	0	0	 	20	0.95	 	9	0.43	 	1	0.05	 	0	0	 	10	0.47	 	585	27.73	 	16	0.76	 	2	0.09	 	1	0.05	 	0	0	 	604	28.63	 	0	0	 	1	0.05	 	0	0	 	1	0.05	 	2110	96.92	 	67	3.08	 	2177	2.94
Craigmore		                                  	3	0.32	 	0	0	 	0	0	 	3	0.32	 	13	1.39	 	1	0.11	 	0	0	 	14	1.5	 	6	0.64	 	0	0	 	0	0	 	6	0.64	 	9	0.96	 	2	0.21	 	0	0	 	11	1.18	 	478	51.07	 	7	0.75	 	0	0	 	0	0	 	2	0.21	 	487	52.03	 	0	0	 	0	0	 	0	0	 	0	0	 	106	11.32	 	4	0.43	 	1	0.11	 	1	0.11	 	0	0	 	112	11.97	 	0	0	 	1	0.11	 	1	0.11	 	0	0	 	2	0.21	 	3	0.32	 	1	0.11	 	0	0	 	0	0	 	4	0.43	 	2	0.21	 	0	0	 	0	0	 	0	0	 	2	0.21	 	2	0.21	 	0	0	 	0	0	 	2	0.21	 	289	30.88	 	4	0.43	 	0	0	 	0	0	 	0	0	 	293	31.3	 	0	0	 	0	0	 	0	0	 	0	0	 	936	98.22	 	17	1.78	 	953	1.29
Craigmore South		                            	8	0.28	 	0	0	 	0	0	 	8	0.28	 	41	1.43	 	6	0.21	 	0	0	 	47	1.64	 	7	0.24	 	0	0	 	0	0	 	7	0.24	 	58	2.02	 	10	0.35	 	1	0.03	 	69	2.4	 	1417	49.3	 	28	0.97	 	2	0.07	 	1	0.03	 	3	0.1	 	1451	50.49	 	2	0.07	 	0	0	 	0	0	 	2	0.07	 	279	9.71	 	35	1.22	 	2	0.07	 	3	0.1	 	1	0.03	 	320	11.13	 	6	0.21	 	5	0.17	 	0	0	 	0	0	 	11	0.38	 	26	0.9	 	0	0	 	0	0	 	0	0	 	26	0.9	 	14	0.49	 	1	0.03	 	0	0	 	0	0	 	15	0.52	 	2	0.07	 	2	0.07	 	0	0	 	4	0.14	 	889	30.93	 	20	0.7	 	1	0.03	 	2	0.07	 	0	0	 	912	31.73	 	0	0	 	1	0.03	 	1	0.03	 	2	0.07	 	2874	98.56	 	42	1.44	 	2916	3.94
Direk		                                      	3	0.51	 	0	0	 	0	0	 	3	0.51	 	7	1.19	 	0	0	 	0	0	 	7	1.19	 	2	0.34	 	0	0	 	0	0	 	2	0.34	 	5	0.85	 	3	0.51	 	0	0	 	8	1.36	 	364	62.01	 	3	0.51	 	0	0	 	0	0	 	0	0	 	367	62.52	 	0	0	 	0	0	 	0	0	 	0	0	 	51	8.69	 	6	1.02	 	0	0	 	0	0	 	0	0	 	57	9.71	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	1	0.17	 	0	0	 	0	0	 	0	0	 	1	0.17	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	4	0.68	 	0	0	 	0	0	 	4	0.68	 	136	23.17	 	2	0.34	 	0	0	 	0	0	 	0	0	 	138	23.51	 	0	0	 	0	0	 	0	0	 	0	0	 	587	98.32	 	10	1.68	 	597	0.81
Elizabeth		                                  	5	0.63	 	1	0.13	 	0	0	 	6	0.75	 	5	0.63	 	2	0.25	 	0	0	 	7	0.88	 	4	0.5	 	0	0	 	1	0.13	 	5	0.63	 	11	1.38	 	2	0.25	 	0	0	 	13	1.63	 	366	45.92	 	11	1.38	 	0	0	 	0	0	 	0	0	 	377	47.3	 	5	0.63	 	1	0.13	 	0	0	 	6	0.75	 	82	10.29	 	12	1.51	 	0	0	 	1	0.13	 	0	0	 	95	11.92	 	2	0.25	 	1	0.13	 	0	0	 	0	0	 	3	0.38	 	6	0.75	 	0	0	 	0	0	 	0	0	 	6	0.75	 	7	0.88	 	0	0	 	0	0	 	0	0	 	7	0.88	 	2	0.25	 	0	0	 	0	0	 	2	0.25	 	264	33.12	 	6	0.75	 	0	0	 	0	0	 	0	0	 	270	33.88	 	0	0	 	0	0	 	0	0	 	0	0	 	797	97.2	 	23	2.8	 	820	1.11
Elizabeth Downs		                            	12	0.38	 	2	0.06	 	0	0	 	14	0.45	 	50	1.6	 	2	0.06	 	0	0	 	52	1.67	 	9	0.29	 	1	0.03	 	0	0	 	10	0.32	 	28	0.9	 	7	0.22	 	0	0	 	35	1.12	 	1739	55.77	 	24	0.77	 	1	0.03	 	0	0	 	4	0.13	 	1768	56.7	 	10	0.32	 	0	0	 	0	0	 	10	0.32	 	355	11.39	 	37	1.19	 	2	0.06	 	1	0.03	 	1	0.03	 	396	12.7	 	18	0.58	 	3	0.1	 	0	0	 	0	0	 	21	0.67	 	10	0.32	 	0	0	 	0	0	 	0	0	 	10	0.32	 	31	0.99	 	2	0.06	 	0	0	 	1	0.03	 	34	1.09	 	8	0.26	 	0	0	 	0	0	 	8	0.26	 	741	23.77	 	18	0.58	 	0	0	 	0	0	 	1	0.03	 	760	24.37	 	0	0	 	0	0	 	0	0	 	0	0	 	3118	97.83	 	69	2.17	 	3187	4.3
Elizabeth East		                             	15	0.61	 	5	0.2	 	0	0	 	20	0.81	 	21	0.85	 	5	0.2	 	0	0	 	26	1.05	 	8	0.32	 	0	0	 	1	0.04	 	9	0.36	 	29	1.18	 	8	0.32	 	0	0	 	37	1.5	 	1264	51.24	 	28	1.13	 	2	0.08	 	0	0	 	4	0.16	 	1298	52.61	 	7	0.28	 	0	0	 	0	0	 	7	0.28	 	249	10.09	 	26	1.05	 	0	0	 	0	0	 	2	0.08	 	277	11.23	 	14	0.57	 	5	0.2	 	0	0	 	0	0	 	19	0.77	 	8	0.32	 	0	0	 	0	0	 	0	0	 	8	0.32	 	44	1.78	 	2	0.08	 	0	0	 	0	0	 	46	1.86	 	15	0.61	 	1	0.04	 	0	0	 	16	0.65	 	690	27.97	 	10	0.41	 	2	0.08	 	1	0.04	 	0	0	 	703	28.5	 	1	0.04	 	0	0	 	0	0	 	1	0.04	 	2467	98.05	 	49	1.95	 	2516	3.4
Elizabeth Field		                            	13	0.65	 	6	0.3	 	0	0	 	19	0.95	 	36	1.8	 	2	0.1	 	0	0	 	38	1.9	 	2	0.1	 	2	0.1	 	0	0	 	4	0.2	 	14	0.7	 	0	0	 	0	0	 	14	0.7	 	1156	57.71	 	16	0.8	 	0	0	 	0	0	 	1	0.05	 	1173	58.56	 	11	0.55	 	0	0	 	0	0	 	11	0.55	 	204	10.18	 	8	0.4	 	0	0	 	1	0.05	 	1	0.05	 	214	10.68	 	14	0.7	 	0	0	 	0	0	 	0	0	 	14	0.7	 	7	0.35	 	0	0	 	0	0	 	0	0	 	7	0.35	 	21	1.05	 	0	0	 	0	0	 	1	0.05	 	22	1.1	 	8	0.4	 	1	0.05	 	0	0	 	9	0.45	 	463	23.12	 	13	0.65	 	0	0	 	1	0.05	 	0	0	 	477	23.81	 	1	0.05	 	0	0	 	0	0	 	1	0.05	 	2003	96.9	 	64	3.1	 	2067	2.79
Elizabeth Grove		                            	4	0.3	 	1	0.08	 	1	0.08	 	6	0.45	 	10	0.76	 	1	0.08	 	0	0	 	11	0.83	 	2	0.15	 	0	0	 	0	0	 	2	0.15	 	9	0.68	 	6	0.45	 	0	0	 	15	1.13	 	703	53.1	 	12	0.91	 	0	0	 	2	0.15	 	2	0.15	 	719	54.31	 	10	0.76	 	0	0	 	0	0	 	10	0.76	 	164	12.39	 	12	0.91	 	0	0	 	0	0	 	0	0	 	176	13.29	 	8	0.6	 	1	0.08	 	0	0	 	0	0	 	9	0.68	 	7	0.53	 	1	0.08	 	0	0	 	0	0	 	8	0.6	 	10	0.76	 	3	0.23	 	0	0	 	0	0	 	13	0.98	 	4	0.3	 	0	0	 	0	0	 	4	0.3	 	338	25.53	 	11	0.83	 	1	0.08	 	0	0	 	0	0	 	350	26.44	 	1	0.08	 	0	0	 	0	0	 	1	0.08	 	1324	98.15	 	25	1.85	 	1349	1.82
Elizabeth North		                            	12	0.57	 	0	0	 	0	0	 	12	0.57	 	24	1.13	 	4	0.19	 	0	0	 	28	1.32	 	13	0.61	 	0	0	 	0	0	 	13	0.61	 	14	0.66	 	2	0.09	 	0	0	 	16	0.75	 	1175	55.42	 	27	1.27	 	0	0	 	2	0.09	 	2	0.09	 	1206	56.89	 	10	0.47	 	0	0	 	0	0	 	10	0.47	 	279	13.16	 	21	0.99	 	2	0.09	 	0	0	 	0	0	 	302	14.25	 	7	0.33	 	0	0	 	0	0	 	0	0	 	7	0.33	 	10	0.47	 	2	0.09	 	0	0	 	0	0	 	12	0.57	 	35	1.65	 	1	0.05	 	0	0	 	0	0	 	36	1.7	 	11	0.52	 	0	0	 	1	0.05	 	12	0.57	 	457	21.56	 	4	0.19	 	2	0.09	 	0	0	 	0	0	 	463	21.84	 	2	0.09	 	0	0	 	1	0.05	 	3	0.14	 	2120	96.63	 	74	3.37	 	2194	2.96
Elizabeth Park		                             	9	0.4	 	2	0.09	 	1	0.04	 	12	0.54	 	39	1.75	 	2	0.09	 	0	0	 	41	1.84	 	6	0.27	 	1	0.04	 	0	0	 	7	0.31	 	36	1.62	 	5	0.22	 	1	0.04	 	42	1.89	 	1122	50.36	 	18	0.81	 	0	0	 	2	0.09	 	5	0.22	 	1147	51.48	 	11	0.49	 	0	0	 	0	0	 	11	0.49	 	249	11.18	 	28	1.26	 	3	0.13	 	1	0.04	 	0	0	 	281	12.61	 	12	0.54	 	2	0.09	 	2	0.09	 	0	0	 	16	0.72	 	9	0.4	 	1	0.04	 	0	0	 	0	0	 	10	0.45	 	33	1.48	 	3	0.13	 	1	0.04	 	0	0	 	37	1.66	 	9	0.4	 	1	0.04	 	0	0	 	10	0.45	 	596	26.75	 	15	0.67	 	1	0.04	 	0	0	 	0	0	 	612	27.47	 	1	0.04	 	0	0	 	1	0.04	 	2	0.09	 	2228	97.89	 	48	2.11	 	2276	3.07
